Datetime,Text,text_vector_
2022-01-16 23:59:54+00:00,"COVID-19 vaccination is an important tool to help stop the pandemic.
CDC recommends you get a COVID-19 vaccine as soon as you can.","[-0.049165625125169754, 0.00540272518992424, -0.009543207474052906, -0.014412419870495796, -0.02302350103855133, -0.01858510635793209, -0.03678020089864731, -0.04100672900676727, 0.006252140738070011, 0.00013613185728900135, 0.04802234470844269, 0.00919860228896141, 0.045248936861753464, 0.045761145651340485, -0.00039610613021068275, -0.03407954424619675, 0.06747902929782867, -0.0023526924196630716, 0.05744246393442154, 0.014659702777862549, -0.04001612216234207, -0.016550008207559586, -0.05726483464241028, 0.04911087453365326, -0.004189651925116777, -0.048598870635032654, 0.027827300131320953, -0.005560103338211775, 0.04019128531217575, -0.056718647480010986, 0.07290545105934143, -0.06059452146291733, 0.04212483391165733, -0.009585175663232803, 2.001877874135971e-06, -0.014703040011227131, 0.052110668271780014, -0.0036391380708664656, -0.016134370118379593, -0.06416571885347366, 0.01683639921247959, -0.09452421218156815, 0.014497495256364346, 0.016581648960709572, -0.012818796560168266, -0.018580103293061256, 0.0010773761896416545, -0.015289840288460255, -0.0033143775071948767, 0.010367642156779766, 0.005471769720315933, -0.057240698486566544, 0.07526735961437225, 0.01867888681590557, -0.07447843998670578, -0.005984754767268896, -0.033084768801927567, 0.07605190575122833, 0.09538038074970245, 0.027408840134739876, 0.01418419647961855, 0.03954852372407913, -0.01269160769879818, -0.06344355642795563, 0.04694440960884094, 0.04842909798026085, 0.010020679794251919, -0.03779856488108635, -0.029599042609333992, 0.04597001150250435, 0.07546374946832657, -0.023618100211024284, 0.023872511461377144, -0.041345249861478806, 0.00630995025858283, -0.09083870053291321, -0.006276566535234451, -0.08410568535327911, 0.016760513186454773, 0.015247141011059284, 0.051916949450969696, 0.025444895029067993, 0.03834180161356926, -0.006741358898580074, 0.020428305491805077, -0.00551864318549633, -0.036454055458307266, -2.0851979570579715e-05, 0.0022206297144293785, 0.02159217931330204, -0.007653547916561365, -0.020255636423826218, 0.00659219129011035, 0.04780014976859093, -0.014183362945914268, 0.0007336506969295442, -0.006532615981996059, -0.09210211783647537, 0.03915542736649513, -0.08346689492464066, -0.05792172998189926, -0.014835508540272713, 0.008339382708072662, -0.011232850141823292, 0.05487717315554619, -0.03430484980344772, -0.0026466830167919397, 0.039718613028526306, 0.0413549467921257, -0.010898693464696407, -0.004069189541041851, 0.0160562414675951, 0.001675466657616198, 0.017888784408569336, 0.07930000126361847, 0.06436847895383835, -0.0005835853517055511, -0.035384975373744965, 0.006483410019427538, -0.014296125620603561, -0.023861026391386986, 0.010599426925182343, 0.022746741771697998, 0.007966221310198307, 0.0481705367565155, 0.028323635458946228, -0.010904292576014996, -0.05021008476614952, 0.004977846518158913, 0.0004543724935501814, -0.03545135632157326, -0.03586840629577637, 0.025524677708745003, -0.02483627200126648, 0.009184245951473713, -0.057696521282196045, -0.04427396506071091, -0.037457406520843506, 0.0814233347773552, 0.015185742639005184, -0.0126019436866045, -0.027573376893997192, -0.07267483323812485, -0.004381090868264437, 0.006493864115327597, 0.049400605261325836, -0.04742707684636116, 0.09069390594959259, -0.03093692660331726, 0.018866995349526405, -0.10956624895334244, -0.09887272864580154, -0.008304459974169731, 0.02830129861831665, 0.01322916243225336, 0.02726656198501587, -0.02121427096426487, -0.03317086398601532, 0.002360098995268345, 0.06003175303339958, -0.014067795127630234, -0.011422917246818542, -0.03781237080693245, 0.008800243027508259, 0.022864148020744324, 0.015525296330451965, -0.015909608453512192, 0.04889720305800438, 0.03694874048233032, 0.0018913198728114367, 0.0017382125370204449, -0.017416469752788544, -0.03046300634741783, -0.0341406911611557, 0.022951221093535423, -0.041025251150131226, -0.053986527025699615, -0.09393729269504547, -0.007288468535989523, 0.04669627547264099, -0.04242493212223053, -0.034638743847608566, 0.009118362329900265, 0.015464612282812595, 0.04849940538406372, -0.025716105476021767, -0.027375487610697746, 0.02504015900194645, -0.0030284880194813013, 0.025660019367933273, -0.017717543989419937, -0.008655155077576637, 0.0012744420673698187, 0.026067642495036125, -0.010509815067052841, -0.10160976648330688, -0.015752971172332764, -0.04460730031132698, 0.00883593037724495, 0.00804107915610075, 0.004273578990250826, -0.050982456654310226, 0.00010450033005326986, 0.03443066030740738, -0.0391152985394001, 0.04624997451901436, -0.13667801022529602, -0.018010741099715233, 0.05130825936794281, -0.04270033538341522, 0.01310566533356905, 0.010331084951758385, 0.017646506428718567, 0.010900723747909069, 0.029102550819516182, -0.013615566305816174, 0.02732713334262371, -0.015830256044864655, 0.03423334285616875, 0.06453955918550491, -0.04023223742842674, 0.06916994601488113, -0.021422095596790314, -0.03363070264458656, 0.018136143684387207, -0.00022736463870387524, 0.011725345626473427, 0.051595792174339294, 0.01949739083647728, 0.008560321293771267, 0.03905961662530899, 0.02197742462158203, 0.045914389193058014, 0.01700115017592907, 0.023912061005830765, -0.023339979350566864, -0.04224926978349686, -0.010786310769617558, 0.01301913894712925, 0.02625228837132454, -0.04925621300935745, 0.015966633334755898, -0.01239005010575056, 0.012342342175543308, 0.024574916809797287, 0.025909412652254105, 0.012397577054798603, 0.03223630040884018, -0.04368622973561287, -0.017298737540841103, 0.028117626905441284, 0.03369070589542389, -0.011321302503347397, 0.005423740018159151, -0.09414307028055191, 0.022094333544373512, -0.008655319921672344, -0.053812216967344284, -0.010930139571428299, 0.06239732354879379, -0.007233104668557644, 0.03438965976238251, 0.006958972662687302, -0.005305515136569738, -0.02020660601556301, 0.001772471470758319, 0.05913633853197098, -0.023024288937449455, -0.023599151521921158, 0.02683623507618904, 0.0007588280132040381, 0.022026782855391502, 0.030167805030941963, -0.035389386117458344, -0.02756054513156414, 0.05583687499165535, 0.03814156726002693, 0.05721287056803703, -0.05320647358894348, 0.0037333958316594362, 0.024856271222233772, 0.0051191882230341434, -0.02135029248893261, 0.03198814019560814, -0.019268639385700226, -0.03122180886566639, 0.029155710712075233, -0.05218813940882683, 0.033327504992485046, -0.07153531908988953, 0.037165574729442596, 0.03202414512634277, -0.013169891200959682, 0.002057252451777458, -0.013834993354976177, 0.0029375492595136166, 0.0017905489075928926, -0.02016501873731613, -0.02471616305410862, -0.0473150871694088, 0.02325507625937462, -0.0070567564107477665, 0.0031810998916625977, 0.07045119255781174, 0.013400671072304249, 0.0038170490879565477, 0.014240174554288387, 0.011708032339811325, 0.03936002030968666, 0.002676061587408185, -0.002224432770162821, -0.018217764794826508, -0.010930310003459454, -0.01591108739376068, -0.021840885281562805, -0.011547737754881382, -0.05116124451160431, -0.04345851391553879, -0.04270217567682266, -0.0754801481962204, -0.04977872222661972, -0.011416968889534473, -0.07082821428775787, 0.011135540902614594, -0.022805524989962578, -0.05018103867769241, -0.031886275857686996, -0.04055175930261612, -0.04962467774748802, 0.002592933364212513, -0.017867477610707283, 0.005123677663505077, 0.027789471670985222, 0.030866190791130066, -0.021986210718750954, -0.03052864782512188, 0.003219661768525839, -0.05997093394398689, 0.012658017687499523, 0.029062334448099136, -0.038197822868824005, -0.02644483931362629, -0.0572223886847496, -0.0027064974419772625, -0.07053672522306442, -0.015145041979849339, -0.0018042541341856122, 0.050004199147224426, -0.02324729785323143, -0.04359084740281105, 0.0016213110648095608, 0.03419527783989906, -0.029265910387039185, 0.02725408412516117, 0.03665361925959587, 0.012685561552643776, -0.021508172154426575, 0.0003801341517828405, 0.02159365825355053, 0.021839700639247894, 0.054602354764938354, 0.02971176616847515, -0.007432311307638884, -0.03698365017771721, -0.06159396469593048, -0.02207815833389759, 0.022133300080895424, 0.0062393732368946075, -0.014723525382578373, 0.033502303063869476, 0.010669353418052197, -0.01619872823357582, 0.019937649369239807, -0.014422430656850338, -0.03307253494858742, -0.03932100906968117, 0.005189978983253241, -0.06939380615949631, 0.03223263844847679, -0.014773659408092499, 0.015885550528764725, 0.015950778499245644, -0.037157103419303894, 0.03647572919726372, -0.011237979866564274, 0.021824078634381294, -0.0017732151318341494, -0.02504519373178482, 0.05883762985467911, 0.026759736239910126, -0.005557349417358637, 0.013998006470501423, -0.022651400417089462, -0.024807456880807877, 0.055995874106884, 0.009284595027565956, 0.02374359406530857, 0.0126586202532053, 0.0003986071969848126, 0.012785818427801132, -0.00412535946816206, -0.0185910165309906, 0.02094125747680664, -0.03828686475753784, -0.021403048187494278, 0.007880263030529022, 0.0691094771027565, 0.027127934619784355, -0.00047470140270888805, -0.018861182034015656, -0.052378684282302856, 0.033627983182668686, 8.49254647619091e-05, -0.057235121726989746, 0.08301052451133728, -0.012715807184576988, 0.04629335179924965, 0.00018232094589620829, -0.021283525973558426, -0.02773512341082096, -0.04633418098092079, 0.1073327362537384, 0.034710198640823364, -0.002672305330634117, -0.05357787013053894, -0.027826471254229546, 0.025077177211642265, 0.008815121836960316, -0.002468900987878442, 0.021588429808616638, 0.04108342155814171, 0.029504748061299324, 0.05553300678730011, 0.025106359273195267, -0.0871095210313797, 0.029829813167452812, -0.009900855831801891, -0.022890832275152206, -0.047848790884017944, 0.003758405102416873, -0.0203862264752388, -0.004639303311705589, -0.023325107991695404, -0.02547888644039631, -0.06601130217313766, -0.028219303116202354, -0.025916192680597305, -0.0044571710750460625, -0.04211138188838959, 0.013337870128452778, 0.01573471911251545, -0.07898950576782227, -0.02254720963537693, 0.04181810840964317, 0.0324704647064209, -0.0070145102217793465, 0.03440827131271362, 0.021864935755729675, 0.01052807830274105, 0.018951984122395515, 0.02940830960869789, -0.023262247443199158, 0.007308558560907841, 0.033949024975299835, 0.039665497839450836, 0.11693766713142395, -0.03489919379353523, -0.058513909578323364, -0.07778548449277878, -0.0052812411449849606, -0.05066544935107231, -0.04133857786655426, -0.01004033163189888, 0.02938401699066162, -0.01354970782995224, 0.007680458482354879, 0.03161146119236946, 0.04463890939950943, 0.011790994554758072, -0.024237491190433502, -0.0020058522932231426, 0.020214688032865524, -0.05068876966834068, 0.05807817727327347, -0.022595545276999474, -0.002410013461485505, 0.05726895108819008, 0.004968474619090557, 0.02333776280283928, 0.018910294398665428, -0.06256893277168274, -0.0084794657304883, -0.03298436105251312, 0.025476397946476936, 0.008209059946238995, -0.00923802237957716, 0.006325107533484697, 0.03313527628779411, -0.02866625040769577, 0.036151811480522156, 0.0006975080468691885, 0.004381873179227114, 0.02495558373630047, 0.04579141363501549, 0.0010701072169467807, -0.045381300151348114, -0.05754534900188446, -0.05241266265511513, -0.005113092716783285, -0.007110650651156902, 0.004478428512811661, 0.017191408202052116, 0.008379258215427399, -0.01873350702226162, 0.023903608322143555, 0.005651144776493311, 0.06422723084688187, 0.06166347488760948, 0.06290040165185928, 0.012803137302398682, 0.0016922012437134981, 0.009689205326139927, 0.04626829922199249, 0.03932866454124451, -0.0015901403967291117, -0.04065475985407829, -0.04936753585934639, -0.061958905309438705, -0.05670621618628502, 0.03147174045443535, -0.025847675278782845, 0.06296306103467941, 0.05476287379860878, -0.009625371545553207, 0.003341368632391095, 0.021067379042506218, 0.059904079884290695, -0.026006978005170822, -0.04783404618501663, 0.06175334379076958, 0.043527137488126755, 0.014865388162434101, 0.07654079794883728, -0.07048988342285156, -0.03292671591043472, 0.03724011406302452, -0.014203943312168121, -0.03164374455809593, 0.017351573333144188, -0.007834961637854576, 0.02852625399827957, 0.05189315229654312, 0.034904658794403076, -0.007964106276631355, -0.0013531554723158479, -6.124961069417531e-33, 0.033171460032463074, 0.04424849897623062, 0.03220471367239952, -0.07997704297304153, 0.018089620396494865, 0.03105340525507927, 0.030842149630188942, -0.015421688556671143, 0.037404220551252365, 0.012209251523017883, 0.01889064349234104, -0.009048225358128548, 0.019167227670550346, -0.019851746037602425, 0.016704848036170006, -0.02941659465432167, 0.04377563297748566, -0.005361016374081373, 0.032257284969091415, 0.006455407943576574, -0.030608495697379112, 0.02520793303847313, 0.01943989470601082, -0.00796071533113718, -0.0434221513569355, 0.008622366935014725, 0.059285227209329605, 0.03313939645886421, 0.017775462940335274, -0.031819574534893036, 0.052983663976192474, 0.010094033554196358, 0.024429049342870712, 0.011966109275817871, 0.010080157779157162, 0.05665178224444389, -0.020837588235735893, -0.033128347247838974, -0.015847817063331604, 0.012102428823709488, -0.03013412468135357, -0.09414002299308777, 0.00019098557822871953, 0.016768384724855423, -0.01980598457157612, 0.03183794021606445, -0.009254928678274155, -0.004407965578138828, 0.016643591225147247, -0.029543772339820862, -0.018698928877711296, 0.01582210138440132, -0.02926553040742874, 0.036360397934913635, 0.014496801421046257, 0.02783016301691532, -0.047709185630083084, 0.09514016658067703, 0.03557302802801132, 0.03516234830021858, 0.005840325728058815, 0.012566955760121346, 0.020581597462296486, 0.030000874772667885, 0.031605158001184464, -0.020223107188940048, -0.020053939893841743, -0.06797854602336884, -0.047407928854227066, 0.03613091632723808, 0.030057944357395172, -0.0028246042784303427, -0.06576728075742722, 0.05235660821199417, -0.00017280763131566346, -0.03794914111495018, -0.0630621612071991, 0.062003739178180695, -0.09225697070360184, 0.06121059134602547, -0.024212324991822243, 0.003214849391952157, -0.014203675091266632, 0.02975567989051342, 0.04289085045456886, -0.008042155764997005, 0.005791197996586561, 0.0014849239960312843, -0.005426967982202768, 0.05295398831367493, -0.0847323089838028, -0.014980047009885311, -0.004303901456296444, 0.025263523682951927, 0.029774745926260948, 0.00436719786375761, 0.024843953549861908, -0.026228055357933044, -0.0005411441088654101, -0.001014502253383398, -0.02994685061275959, 0.00540138827636838, 0.038858383893966675, -0.04203197360038757, 0.01818086951971054, -0.00700767757371068, 0.0062706382013857365, -0.025070268660783768, 0.01308159064501524, -0.007571162190288305, 0.006313839461654425, 0.06179254129528999, -0.062217216938734055, 0.04919304698705673, 0.030743777751922607, 0.017979981377720833, 0.009422783739864826, 0.014829440973699093, 0.026196464896202087, 0.01594480499625206, 0.013207357376813889, -0.03958052024245262, -0.07299090921878815, 0.032768864184617996, 0.0286748968064785, 0.05130558833479881, 0.04119349271059036, 0.061480812728405, -0.022646049037575722, -0.06583695858716965, 0.002049144823104143, -0.0388638898730278, 2.5302227868451155e-07, 0.025318952277302742, 0.06454289704561234, -0.006220977287739515, 0.0135257039219141, -0.031597211956977844, 0.013706395402550697, -0.07010126113891602, 0.0006849081837572157, -0.029899371787905693, 0.029928943142294884, 0.012145807035267353, 0.0017394742462784052, -0.04202580824494362, 0.030119169503450394, -0.023501034826040268, 0.03942517936229706, -0.09115666151046753, 0.02065195143222809, 0.0166481863707304, -0.03080400638282299, -0.022563960403203964, -0.029660964384675026, 0.005727328360080719, -0.011973741464316845, -0.025622550398111343, 0.021258147433400154, -0.007286735810339451, 0.01303699892014265, -0.028422612696886063, -0.0029459919314831495, 0.0027202917262911797, 0.029706887900829315, 0.012022760696709156, -0.01080748438835144, -0.0031894552521407604, -0.033095795661211014, -0.039820242673158646, 0.0008128838380798697, 0.01552923209965229, -0.0020351356361061335, -0.04596896097064018, 0.0035665861796587706, 0.015452641993761063, 0.021378058940172195, 0.03046109899878502, -0.055316898971796036, -0.014546185731887817, -0.0057496861554682255, -0.013418924063444138, 0.050721101462841034, -0.017915120348334312, -0.013858781196177006, -0.054930899292230606, 0.017533622682094574, 0.04262088984251022, -0.016796497628092766, 0.003794856835156679, -0.01831071451306343, -0.005087616387754679, -0.026063399389386177, 0.0032469816505908966, -0.02501600608229637, 0.01604037918150425, 0.011613058857619762, -0.05113659426569939, 0.028469562530517578, 0.07377650588750839, 1.4081004612379065e-34, -0.006106049288064241, 0.01873299665749073, -0.05814245715737343, -0.018624385818839073, -0.04893963783979416, -0.02979145012795925, 0.011344479396939278, -0.005896930117160082, 0.014125853776931763, 0.03176235407590866, -0.004310399293899536]"
